index,sigmas,mu
5781,4.42212,-321.4163
5782,4.42212,-321.4163
5783,4.42212,-321.4163
5784,4.83348,-322.7202
5785,4.42212,-320.7643
5786,4.42212,-320.7643
5787,2.15964,-324.0241
5788,2.15964,-324.0241
5789,1.5426,-324.0241
5790,0.82272,-329.2398
5791,0.82272,-329.2398
5792,0.92556,-329.2398
5793,0.92556,-329.2398
5794,0.92556,-329.2398
5795,0.92556,-329.2398
5796,0.92556,-329.2398
5797,4.83348,-331.19568
5798,4.83348,-331.19568
5799,4.83348,-327.93588
5800,6.99312,-322.7202
5801,6.99312,-322.7202
5802,6.99312,-322.7202
5803,6.58176,-324.0241
5804,6.58176,-324.0241
5805,6.58176,-324.0241
5806,6.58176,-324.0241
5807,6.58176,-325.98
5808,6.58176,-325.98
5809,6.58176,-325.98
5810,3.49656,-322.06824
5811,3.49656,-322.06824
5812,3.49656,-322.06824
5813,2.571,-328.58783
5814,1.33692,-325.98
5815,2.26248,-327.93588
5816,0.92556,-324.6761
5817,0.82272,-326.63196
5818,0.82272,-326.63196
5819,0.82272,-326.63196
5820,0.82272,-326.63196
5821,0.82272,-326.63196
5822,0.0,-323.37216
5823,0.0,-323.37216
5824,0.41136,-327.93588
5825,0.41136,-327.93588
5826,3.29088,-325.98
5827,3.29088,-325.98
5828,3.29088,-325.98
5829,3.29088,-325.98
5830,3.29088,-325.98
5831,3.29088,-325.98
5832,3.29088,-325.98
5833,0.0,-325.98
5834,0.0,-325.98
5835,0.0,-325.98
5836,0.0,-325.98
5837,0.0,-325.98
5838,0.0,-325.98
5839,0.0,-325.98
5840,1.64544,-324.6761
5841,1.23408,-325.98
5842,1.23408,-325.98
5843,1.23408,-325.98
5844,1.23408,-325.98
5845,1.23408,-325.98
5846,1.23408,-325.98
5847,0.0,-324.0241
5848,0.0,-324.0241
5849,0.0,-324.0241
5850,0.0,-325.98
5851,0.0,-325.98
5852,0.0,-325.98
5853,0.0,-325.98
5854,0.0,-325.98
5855,0.92556,-325.32803
5856,0.92556,-325.32803
5857,0.92556,-325.32803
5858,0.92556,-325.32803
5859,0.92556,-325.32803
5860,0.92556,-325.32803
5861,0.92556,-325.32803
5862,0.92556,-325.32803
5863,0.92556,-325.32803
5864,0.92556,-325.32803
5865,0.0,-325.98
5866,0.0,-325.98
5867,0.0,-325.98
5868,0.0,-325.98
5869,0.0,-324.0241
5870,0.0,-324.0241
5871,0.20568,-324.0241
5872,0.20568,-324.0241
5873,0.20568,-324.0241
5874,0.20568,-324.0241
5875,0.20568,-324.0241
5876,0.10284,-322.06824
5877,0.0,-324.6761
5878,0.0,-324.6761
5879,0.0,-324.6761
5880,0.0,-324.6761
5881,0.0,-324.6761
5882,0.0,-324.6761
5883,0.0,-324.6761
5884,1.64544,-324.0241
5885,1.64544,-324.0241
5886,3.29088,-327.2839
5887,3.29088,-327.2839
5888,3.29088,-327.2839
5889,2.15964,-327.2839
5890,5.34768,-327.2839
5891,5.34768,-327.2839
5892,5.34768,-327.2839
5893,5.03916,-321.4163
5894,5.24484,-320.7643
5895,4.52496,-327.2839
5896,3.90792,-328.58783
5897,3.0852,-330.54373
5898,5.03916,-327.93588
5899,5.03916,-327.93588
5900,5.03916,-327.93588
5901,5.24484,-329.89175
5902,5.24484,-329.89175
5903,6.89028,-322.06824
5904,6.89028,-329.89175
5905,6.1704,-322.7202
5906,6.1704,-322.7202
5907,5.75904,-328.58783
5908,8.12436,-324.6761
5909,8.12436,-324.6761
5910,8.12436,-324.6761
5911,8.12436,-324.6761
5912,8.12436,-324.6761
5913,7.713,-324.0241
5914,7.713,-324.0241
5915,8.02152,-322.7202
5916,5.96472,-325.32803
5917,5.96472,-325.32803
5918,5.96472,-325.32803
5919,5.96472,-325.32803
5920,4.73064,-325.32803
5921,4.73064,-325.32803
5922,4.73064,-325.32803
5923,4.73064,-325.32803
5924,4.73064,-325.32803
5925,4.73064,-325.32803
5926,3.18804,-327.93588
5927,3.18804,-327.93588
5928,3.18804,-327.93588
5929,3.18804,-327.93588
5930,3.18804,-327.93588
5931,3.18804,-327.93588
5932,3.18804,-327.93588
5933,1.0284,-327.93588
5934,2.15964,-325.32803
5935,2.15964,-325.32803
5936,2.15964,-325.32803
5937,2.15964,-325.32803
5938,2.15964,-325.32803
5939,2.15964,-325.32803
5940,2.15964,-325.32803
5941,2.15964,-325.32803
5942,2.15964,-325.32803
5943,0.10284,-321.4163
5944,1.23408,-321.4163
5945,1.23408,-321.4163
5946,1.23408,-321.4163
5947,1.23408,-321.4163
5948,5.34768,-322.06824
5949,4.42212,-325.32803
5950,4.31928,-324.6761
5951,4.31928,-324.6761
5952,4.31928,-324.6761
5953,4.31928,-324.6761
5954,4.31928,-324.6761
5955,4.31928,-324.6761
5956,4.31928,-324.6761
5957,3.0852,-322.7202
5958,2.46816,-322.7202
5959,2.46816,-322.7202
5960,2.46816,-322.7202
5961,2.46816,-322.7202
5962,1.33692,-323.37216
5963,1.33692,-323.37216
5964,1.33692,-323.37216
5965,1.33692,-323.37216
5966,1.33692,-323.37216
5967,1.33692,-323.37216
5968,1.85112,-326.63196
5969,0.61704,-320.11237
5970,1.5426,-320.11237
5971,1.5426,-320.11237
5972,1.5426,-320.11237
5973,1.5426,-320.11237
5974,1.5426,-320.11237
5975,2.571,-327.2839
5976,2.571,-327.2839
5977,2.571,-327.2839
5978,1.33692,-324.6761
5979,1.33692,-324.6761
5980,1.33692,-324.6761
5981,1.33692,-324.6761
5982,0.10284,-323.37216
5983,0.10284,-323.37216
5984,0.10284,-323.37216
5985,3.0852,-327.93588
5986,3.0852,-327.93588
5987,3.0852,-327.93588
5988,3.0852,-327.93588
5989,1.85112,-327.93588
5990,1.85112,-327.93588
5991,2.0568,-320.11237
5992,2.0568,-320.11237
5993,2.0568,-320.11237
5994,4.01076,-320.11237
5995,2.0568,-325.32803
5996,2.0568,-325.32803
5997,2.0568,-325.32803
5998,3.18804,-322.7202
5999,3.18804,-322.7202
6000,3.18804,-322.7202
6001,4.6278,-322.7202
6002,4.21644,-329.2398
6003,4.21644,-329.2398
6004,4.21644,-329.2398
6005,4.21644,-329.2398
6006,4.21644,-329.2398
6007,2.46816,-328.58783
6008,2.46816,-328.58783
6009,2.46816,-328.58783
6010,2.46816,-328.58783
6011,2.46816,-328.58783
6012,2.46816,-328.58783
6013,2.46816,-325.32803
6014,2.571,-325.32803
6015,3.70224,-327.93588
6016,3.70224,-327.93588
6017,3.49656,-325.98
6018,3.49656,-325.98
6019,2.87952,-324.0241
6020,2.87952,-324.0241
6021,2.87952,-324.0241
6022,1.85112,-324.0241
6023,1.85112,-324.0241
6024,0.0,-327.93588
6025,0.0,-327.93588
6026,0.61704,-323.37216
6027,0.61704,-323.37216
6028,0.61704,-323.37216
6029,0.61704,-323.37216
6030,0.61704,-323.37216
6031,0.61704,-323.37216
6032,1.23408,-328.58783
6033,1.23408,-328.58783
6034,1.23408,-328.58783
6035,1.23408,-328.58783
6036,2.0568,-324.0241
6037,1.85112,-324.0241
6038,1.0284,-324.0241
6039,1.0284,-324.0241
6040,1.0284,-324.0241
6041,1.0284,-324.0241
6042,0.0,-324.0241
6043,0.0,-324.0241
6044,0.0,-324.0241
6045,0.0,-324.0241
6046,0.0,-324.0241
6047,0.30852,-326.63196
6048,0.30852,-326.63196
6049,0.92556,-324.6761
6050,0.92556,-324.6761
6051,1.0284,-320.7643
6052,1.0284,-324.0241
6053,1.13124,-324.6761
6054,1.13124,-324.6761
6055,1.13124,-324.6761
6056,1.13124,-324.6761
6057,1.13124,-324.6761
6058,1.13124,-324.6761
6059,1.13124,-324.6761
6060,1.13124,-324.6761
6061,1.13124,-324.6761
6062,1.13124,-324.6761
6063,1.13124,-324.6761
6064,1.13124,-324.6761
6065,1.13124,-324.6761
6066,1.13124,-324.6761
6067,1.13124,-324.6761
6068,1.5426,-323.37216
6069,1.5426,-323.37216
6070,1.5426,-323.37216
6071,2.571,-325.32803
6072,2.571,-325.32803
6073,2.571,-325.32803
6074,2.571,-325.32803
6075,2.571,-325.32803
6076,2.571,-325.32803
6077,2.571,-325.32803
6078,2.46816,-324.6761
6079,2.46816,-324.6761
6080,2.46816,-324.6761
6081,2.46816,-324.6761
6082,3.29088,-325.98
6083,3.29088,-325.98
6084,3.29088,-325.98
6085,3.29088,-325.98
6086,3.29088,-325.98
6087,3.29088,-325.98
6088,3.29088,-325.98
6089,5.03916,-322.06824
6090,5.03916,-322.06824
6091,5.03916,-322.06824
6092,5.03916,-322.06824
6093,5.03916,-322.06824
6094,5.03916,-322.06824
6095,5.34768,-323.37216
6096,8.02152,-322.06824
6097,8.02152,-322.06824
6098,8.43288,-322.06824
6099,8.43288,-322.06824
6100,8.43288,-322.06824
6101,8.43288,-322.06824
6102,8.43288,-322.06824
6103,8.84424,-331.84763
6104,8.84424,-330.54373
6105,8.84424,-330.54373
6106,8.84424,-330.54373
6107,9.2556,-323.37216
6108,8.84424,-329.89175
6109,10.07832,-326.63196
6110,10.07832,-328.58783
6111,8.63856,-332.4996
6112,8.63856,-332.4996
6113,8.63856,-332.4996
6114,8.53572,-330.54373
6115,8.53572,-330.54373
6116,8.53572,-330.54373
6117,8.53572,-330.54373
6118,8.94708,-329.89175
6119,8.94708,-329.89175
6120,8.94708,-329.89175
6121,8.53572,-329.89175
6122,8.53572,-329.89175
6123,8.43288,-321.4163
6124,8.02152,-320.7643
6125,8.02152,-320.7643
6126,8.02152,-320.7643
6127,8.43288,-326.63196
6128,8.43288,-326.63196
6129,8.43288,-326.63196
6130,8.43288,-326.63196
6131,9.46128,-326.63196
6132,9.46128,-326.63196
6133,7.40448,-329.89175
6134,7.40448,-329.89175
6135,6.37608,-327.2839
6136,7.30164,-329.89175
6137,6.27324,-329.2398
6138,6.27324,-329.2398
6139,6.27324,-327.93588
6140,5.86188,-325.32803
6141,5.86188,-325.32803
6142,7.61016,-327.2839
6143,7.61016,-327.2839
6144,9.35844,-322.06824
6145,8.33004,-325.98
6146,8.33004,-325.98
6147,9.15276,-324.0241
6148,9.15276,-324.0241
6149,9.15276,-324.0241
6150,9.15276,-324.0241
6151,9.15276,-324.0241
6152,8.2272,-325.98
6153,8.2272,-325.98
6154,7.61016,-323.37216
6155,7.61016,-323.37216
6156,7.61016,-323.37216
6157,7.61016,-323.37216
6158,7.61016,-323.37216
6159,7.61016,-323.37216
6160,7.09596,-327.93588
6161,7.61016,-329.89175
6162,9.66696,-326.63196
6163,9.46128,-327.93588
6164,10.18116,-325.32803
6165,10.18116,-325.32803
6166,10.18116,-325.32803
6167,10.18116,-325.32803
6168,8.94708,-322.06824
6169,9.66696,-332.4996
6170,9.7698,-327.93588
6171,9.56412,-331.19568
6172,9.56412,-331.19568
6173,9.66696,-324.0241
6174,9.66696,-324.0241
6175,8.7414,-326.63196
6176,8.7414,-326.63196
6177,6.47892,-322.06824
6178,5.142,-324.0241
6179,5.142,-324.0241
6180,5.142,-324.0241
6181,5.142,-324.0241
6182,5.142,-324.0241
6183,6.1704,-329.2398
6184,6.1704,-329.2398
6185,6.1704,-329.2398
6186,8.84424,-326.63196
6187,8.84424,-326.63196
6188,8.53572,-326.63196
6189,9.87264,-329.89175
6190,9.87264,-329.89175
6191,9.87264,-329.89175
6192,9.87264,-329.89175
6193,10.07832,-329.89175
6194,10.07832,-329.89175
6195,10.18116,-325.98
6196,10.18116,-325.98
6197,10.18116,-325.98
6198,10.07832,-323.37216
6199,9.04992,-322.7202
6200,9.66696,-316.2006
6201,8.2272,-316.85257
6202,8.12436,-329.2398
6203,8.12436,-329.2398
6204,8.12436,-329.2398
6205,8.12436,-329.2398
6206,8.12436,-329.2398
6207,8.12436,-329.2398
6208,8.12436,-329.2398
6209,10.18116,-325.32803
6210,10.18116,-325.32803
6211,10.18116,-326.63196
6212,10.18116,-324.0241
6213,8.7414,-322.7202
6214,8.12436,-322.7202
6215,7.91868,-326.63196
6216,7.91868,-326.63196
6217,9.66696,-326.63196
6218,9.66696,-326.63196
6219,10.18116,-327.93588
6220,9.7698,-330.54373
6221,9.7698,-330.54373
6222,9.7698,-330.54373
6223,9.7698,-330.54373
6224,9.7698,-330.54373
6225,10.18116,-325.32803
6226,10.18116,-325.32803
6227,10.18116,-325.32803
6228,8.12436,-326.63196
6229,8.12436,-326.63196
6230,8.12436,-326.63196
6231,7.1988,-327.2839
6232,5.75904,-327.2839
6233,5.75904,-327.2839
6234,5.75904,-327.2839
6235,5.75904,-327.2839
6236,5.75904,-327.2839
6237,5.75904,-327.2839
6238,5.75904,-327.2839
6239,5.75904,-327.2839
6240,5.75904,-327.2839
6241,5.6562,-328.58783
6242,5.6562,-328.58783
6243,3.90792,-322.7202
6244,1.23408,-326.63196
6245,1.23408,-326.63196
6246,1.23408,-326.63196
6247,1.23408,-326.63196
6248,1.23408,-326.63196
6249,1.23408,-326.63196
6250,1.23408,-326.63196
6251,0.41136,-324.6761
6252,0.41136,-324.6761
6253,0.41136,-324.6761
6254,0.41136,-324.6761
6255,0.41136,-324.6761
6256,0.5142,-324.6761
6257,0.82272,-325.32803
6258,0.82272,-325.32803
6259,0.82272,-325.32803
6260,0.82272,-325.32803
6261,0.82272,-325.32803
6262,0.82272,-325.32803
6263,0.82272,-325.32803
6264,0.82272,-325.32803
6265,0.82272,-325.32803
6266,0.82272,-325.32803
6267,0.82272,-325.32803
6268,2.46816,-330.54373
6269,2.571,-322.06824
6270,2.571,-322.06824
6271,5.75904,-324.6761
6272,7.30164,-323.37216
6273,6.06756,-327.2839
6274,6.06756,-327.2839
6275,6.06756,-327.2839
6276,6.06756,-327.2839
6277,6.99312,-327.2839
6278,6.99312,-327.2839
6279,7.713,-325.98
6280,7.713,-325.98
6281,5.75904,-323.37216
6282,5.75904,-323.37216
6283,5.75904,-323.37216
6284,5.75904,-323.37216
6285,5.55336,-323.37216
6286,5.55336,-323.37216
6287,5.75904,-325.32803
6288,5.75904,-325.32803
6289,5.75904,-325.32803
6290,5.75904,-325.32803
6291,7.91868,-328.58783
6292,7.91868,-328.58783
6293,7.61016,-332.4996
6294,9.87264,-333.15155
6295,10.18116,-326.63196
6296,9.35844,-330.54373
6297,9.35844,-330.54373
6298,8.63856,-320.11237
6299,9.35844,-321.4163
6300,9.87264,-318.80844
6301,10.18116,-317.50452
6302,10.18116,-327.2839
6303,7.91868,-327.2839
6304,5.75904,-330.54373
6305,5.75904,-330.54373
6306,5.75904,-330.54373
6307,7.40448,-329.2398
6308,7.40448,-329.2398
6309,7.40448,-329.2398
6310,7.40448,-329.2398
6311,7.40448,-329.2398
6312,7.40448,-329.2398
6313,7.40448,-329.2398
6314,5.75904,-328.58783
6315,5.75904,-328.58783
6316,7.30164,-322.06824
6317,6.47892,-320.11237
6318,6.47892,-330.54373
6319,6.47892,-330.54373
6320,7.81584,-325.98
6321,7.81584,-325.98
6322,7.81584,-325.98
6323,7.81584,-325.98
6324,8.12436,-326.63196
6325,7.61016,-324.0241
6326,7.61016,-324.0241
6327,7.61016,-324.0241
6328,7.61016,-324.0241
6329,7.50732,-324.0241
6330,8.84424,-325.32803
6331,10.18116,-325.32803
6332,9.35844,-320.7643
6333,9.35844,-320.7643
6334,10.18116,-329.89175
6335,10.18116,-329.89175
6336,7.61016,-329.2398
6337,9.04992,-322.7202
6338,9.04992,-322.7202
6339,9.04992,-322.7202
6340,9.04992,-322.7202
6341,9.04992,-322.7202
6342,9.04992,-322.7202
6343,8.53572,-322.7202
6344,9.7698,-323.37216
6345,9.7698,-323.37216
6346,10.18116,-326.63196
6347,8.12436,-329.89175
6348,8.12436,-329.89175
6349,8.12436,-329.89175
6350,8.12436,-329.89175
6351,7.713,-324.6761
6352,6.89028,-322.06824
6353,5.86188,-321.4163
6354,5.86188,-321.4163
6355,5.86188,-321.4163
6356,7.91868,-325.32803
6357,7.91868,-325.32803
6358,7.91868,-325.32803
6359,8.02152,-323.37216
6360,7.61016,-323.37216
6361,7.91868,-325.32803
6362,7.91868,-325.32803
6363,7.50732,-327.2839
6364,6.06756,-330.54373
6365,6.06756,-330.54373
6366,6.06756,-330.54373
6367,6.06756,-330.54373
6368,5.45052,-325.32803
6369,5.45052,-325.32803
6370,5.45052,-325.32803
6371,5.45052,-325.32803
6372,5.45052,-325.32803
6373,6.37608,-320.7643
6374,7.50732,-322.06824
6375,7.50732,-322.06824
6376,7.50732,-322.06824
6377,7.40448,-324.0241
6378,7.40448,-324.0241
6379,7.40448,-324.0241
6380,6.27324,-325.32803
6381,6.27324,-325.32803
6382,6.58176,-327.93588
6383,6.58176,-327.93588
6384,7.1988,-324.0241
6385,7.1988,-324.0241
6386,7.1988,-324.0241
6387,7.1988,-324.0241
6388,7.1988,-324.0241
6389,7.1988,-324.0241
6390,7.1988,-324.0241
6391,7.1988,-324.0241
6392,6.37608,-322.06824
6393,6.37608,-322.06824
6394,6.1704,-320.7643
6395,6.1704,-320.7643
6396,6.1704,-320.7643
6397,5.34768,-323.37216
6398,5.34768,-323.37216
6399,4.52496,-326.63196
6400,4.52496,-326.63196
6401,5.96472,-325.98
6402,5.96472,-325.98
6403,5.96472,-325.98
6404,5.55336,-324.0241
6405,5.03916,-323.37216
6406,4.73064,-323.37216
6407,4.73064,-323.37216
6408,4.73064,-323.37216
6409,3.90792,-325.32803
6410,1.64544,-324.0241
6411,1.64544,-324.0241
6412,1.64544,-320.11237
6413,1.64544,-320.11237
6414,1.64544,-320.11237
6415,1.95396,-326.63196
6416,4.1136,-329.2398
6417,4.83348,-324.0241
6418,4.83348,-324.0241
6419,4.73064,-328.58783
6420,5.142,-325.32803
6421,5.45052,-319.4604
6422,5.45052,-319.4604
6423,3.5994,-320.7643
6424,3.5994,-320.7643
6425,3.5994,-320.7643
6426,3.5994,-320.7643
6427,4.52496,-324.6761
6428,4.52496,-324.6761
6429,4.52496,-324.6761
6430,4.83348,-326.63196
6431,4.93632,-326.63196
6432,4.93632,-326.63196
6433,4.31928,-324.6761
6434,4.31928,-324.6761
6435,4.31928,-324.6761
6436,4.31928,-324.6761
6437,4.83348,-324.6761
6438,4.83348,-324.6761
6439,4.83348,-324.6761
6440,3.0852,-324.6761
6441,3.0852,-324.6761
6442,1.74828,-321.4163
6443,1.74828,-321.4163
6444,1.74828,-321.4163
6445,1.74828,-321.4163
6446,1.74828,-321.4163
6447,1.85112,-319.4604
6448,1.5426,-321.4163
6449,1.5426,-321.4163
6450,0.61704,-322.06824
6451,0.61704,-322.06824
6452,1.5426,-330.54373
6453,1.5426,-330.54373
6454,1.5426,-330.54373
6455,1.0284,-330.54373
6456,1.0284,-330.54373
6457,1.0284,-330.54373
6458,1.0284,-330.54373
6459,0.30852,-325.32803
6460,0.30852,-325.32803
6461,0.30852,-325.32803
6462,0.30852,-325.32803
6463,0.0,-325.32803
6464,0.0,-325.32803
6465,0.0,-325.32803
6466,0.0,-325.32803
6467,0.0,-325.32803
6468,0.0,-328.58783
6469,0.0,-328.58783
6470,0.20568,-326.63196
6471,0.0,-327.2839
6472,0.0,-327.2839
6473,0.0,-327.2839
6474,0.0,-327.2839
6475,0.0,-327.2839
6476,0.0,-327.2839
6477,0.0,-327.2839
6478,0.0,-326.63196
6479,0.0,-326.63196
6480,0.0,-326.63196
6481,0.0,-326.63196
6482,0.0,-325.98
6483,0.0,-325.98
6484,0.0,-325.98
6485,0.0,-325.98
6486,0.0,-325.98
6487,0.0,-325.98
6488,0.0,-325.98
6489,0.0,-324.0241
6490,0.0,-324.0241
6491,0.0,-324.0241
6492,1.74828,-327.2839
6493,1.74828,-327.2839
6494,0.20568,-327.2839
6495,0.20568,-327.2839
6496,0.20568,-327.2839
6497,3.49656,-327.93588
6498,3.18804,-327.93588
6499,3.18804,-327.93588
6500,3.18804,-327.93588
6501,3.18804,-327.93588
6502,3.18804,-327.93588
6503,3.18804,-327.93588
6504,1.95396,-327.2839
6505,1.95396,-327.2839
6506,1.95396,-327.2839
6507,1.95396,-327.2839
6508,1.95396,-327.2839
6509,1.95396,-327.2839
6510,1.95396,-327.2839
6511,1.95396,-327.2839
6512,1.95396,-327.2839
6513,3.29088,-327.2839
6514,3.29088,-327.2839
6515,3.39372,-325.32803
6516,3.39372,-325.32803
6517,3.39372,-325.32803
6518,3.39372,-325.32803
6519,3.39372,-325.32803
6520,3.39372,-325.32803
6521,3.39372,-325.32803
6522,3.39372,-325.32803
6523,3.90792,-325.98
6524,2.46816,-325.32803
6525,2.46816,-325.32803
6526,2.46816,-325.32803
6527,2.15964,-326.63196
6528,2.15964,-326.63196
6529,3.49656,-326.63196
6530,5.45052,-324.6761
6531,5.45052,-324.6761
6532,5.45052,-324.6761
6533,5.45052,-324.6761
6534,5.45052,-324.6761
6535,5.45052,-324.6761
6536,5.45052,-324.6761
6537,5.45052,-324.6761
6538,5.45052,-324.6761
6539,3.80508,-327.93588
6540,3.49656,-327.93588
6541,3.49656,-327.93588
6542,3.49656,-327.93588
6543,3.49656,-327.93588
6544,3.49656,-327.93588
6545,3.49656,-327.93588
6546,4.1136,-325.98
6547,4.1136,-325.98
6548,4.1136,-325.98
6549,4.1136,-325.98
6550,4.1136,-325.98
6551,4.1136,-325.98
6552,4.1136,-325.98
6553,3.18804,-325.98
6554,3.18804,-325.98
6555,2.571,-327.2839
6556,2.571,-327.2839
6557,2.571,-327.2839
6558,3.0852,-327.2839
6559,3.0852,-327.2839
6560,5.24484,-322.7202
6561,6.89028,-327.2839
6562,6.89028,-327.2839
6563,6.89028,-327.2839
6564,4.52496,-329.89175
6565,4.52496,-329.89175
6566,4.52496,-329.89175
6567,4.52496,-329.89175
6568,4.1136,-329.2398
6569,4.01076,-322.06824
6570,4.31928,-322.06824
6571,3.39372,-325.32803
6572,3.39372,-325.32803
6573,3.39372,-325.32803
6574,3.39372,-325.32803
6575,3.39372,-325.32803
6576,3.39372,-325.32803
6577,3.39372,-325.32803
6578,3.70224,-325.98
6579,2.67384,-325.98
6580,2.67384,-325.98
6581,2.67384,-325.98
6582,2.67384,-325.98
6583,2.67384,-325.98
6584,2.571,-324.6761
6585,3.90792,-325.98
6586,3.90792,-325.98
6587,3.90792,-325.98
6588,3.90792,-325.98
6589,3.90792,-325.98
6590,3.18804,-328.58783
6591,2.571,-327.93588
6592,2.46816,-325.98
6593,0.5142,-324.0241
6594,0.5142,-324.0241
6595,0.5142,-324.0241
6596,0.5142,-324.0241
6597,0.5142,-324.0241
6598,0.5142,-324.0241
6599,0.5142,-324.0241
6600,0.5142,-324.0241
6601,0.5142,-324.0241
6602,0.0,-325.98
6603,0.0,-325.98
6604,0.0,-325.98
6605,0.0,-325.98
6606,0.0,-325.98
6607,0.0,-325.98
6608,0.0,-325.98
6609,0.0,-325.98
6610,0.0,-325.98
6611,0.10284,-322.06824
6612,0.10284,-327.2839
6613,0.10284,-327.2839
6614,0.0,-327.2839
6615,0.0,-327.2839
6616,0.0,-327.2839
6617,0.0,-327.2839
6618,0.0,-327.2839
6619,0.0,-327.2839
6620,0.0,-327.2839
6621,0.0,-327.2839
6622,0.0,-327.2839
6623,0.0,-327.2839
6624,0.0,-327.2839
6625,0.0,-323.37216
6626,0.0,-325.98
6627,0.0,-325.98
6628,0.0,-325.98
6629,0.61704,-323.37216
6630,0.61704,-323.37216
6631,0.61704,-323.37216
6632,0.61704,-323.37216
6633,0.61704,-331.84763
6634,0.61704,-331.84763
6635,2.98236,-331.84763
6636,2.98236,-331.84763
6637,2.98236,-331.84763
6638,2.98236,-331.84763
6639,0.5142,-322.06824
6640,0.5142,-322.06824
6641,0.20568,-323.37216
6642,0.0,-327.2839
6643,0.0,-327.2839
6644,0.0,-327.2839
6645,0.0,-324.6761
6646,0.0,-324.6761
6647,0.0,-325.32803
6648,0.0,-325.32803
6649,1.0284,-325.32803
6650,1.0284,-325.32803
6651,1.0284,-325.32803
6652,1.43976,-324.0241
6653,1.43976,-324.0241
6654,1.43976,-324.0241
6655,1.43976,-324.0241
6656,1.43976,-324.0241
6657,2.0568,-324.6761
6658,2.0568,-324.6761
6659,4.83348,-324.6761
6660,4.83348,-324.6761
6661,4.31928,-324.0241
6662,5.75904,-325.32803
6663,5.55336,-324.0241
6664,4.6278,-329.89175
6665,4.6278,-329.89175
6666,4.6278,-329.89175
6667,4.6278,-329.89175
6668,5.142,-325.98
6669,5.142,-325.98
6670,5.142,-325.98
6671,5.142,-325.98
6672,5.34768,-329.2398
6673,5.34768,-325.32803
6674,5.34768,-325.32803
6675,5.34768,-325.32803
6676,5.34768,-325.32803
6677,5.34768,-325.32803
6678,7.81584,-325.32803
6679,7.81584,-325.32803
6680,7.81584,-325.32803
6681,7.81584,-325.32803
6682,7.81584,-325.32803
6683,8.43288,-322.7202
6684,8.43288,-322.7202
6685,7.40448,-324.0241
6686,5.96472,-325.98
6687,5.96472,-325.98
6688,4.6278,-322.7202
6689,5.142,-326.63196
6690,5.142,-326.63196
6691,5.45052,-325.98
6692,5.45052,-325.98
6693,5.45052,-325.98
6694,5.45052,-325.98
6695,6.37608,-324.0241
6696,6.37608,-324.0241
6697,6.37608,-324.0241
6698,6.37608,-324.0241
6699,6.37608,-324.0241
6700,6.37608,-324.0241
6701,6.78744,-326.63196
6702,6.78744,-326.63196
6703,6.78744,-326.63196
6704,5.55336,-326.63196
6705,6.06756,-326.63196
6706,6.99312,-322.06824
6707,7.40448,-322.06824
6708,7.40448,-322.06824
6709,7.40448,-322.06824
6710,7.40448,-322.06824
6711,6.6846,-325.32803
6712,6.6846,-325.32803
6713,6.6846,-325.32803
6714,4.1136,-326.63196
6715,5.24484,-324.6761
6716,5.6562,-322.7202
6717,5.6562,-322.7202
6718,3.70224,-322.7202
6719,3.70224,-322.7202
6720,3.70224,-322.7202
6721,3.70224,-322.06824
6722,3.70224,-322.06824
6723,3.70224,-322.06824
6724,3.70224,-322.06824
6725,5.96472,-323.37216
6726,5.6562,-322.7202
6727,5.6562,-322.7202
6728,5.6562,-322.7202
6729,5.6562,-322.7202
6730,5.6562,-322.7202
6731,3.70224,-328.58783
6732,3.70224,-328.58783
6733,3.5994,-325.32803
6734,3.5994,-325.32803
6735,3.5994,-325.32803
6736,3.5994,-325.32803
6737,3.5994,-325.32803
6738,3.5994,-325.32803
6739,5.24484,-327.93588
6740,3.70224,-327.2839
6741,3.18804,-326.63196
6742,3.18804,-326.63196
6743,3.18804,-326.63196
6744,2.46816,-324.0241
6745,2.46816,-324.0241
6746,2.46816,-324.0241
6747,2.46816,-324.0241
6748,2.46816,-324.0241
6749,2.46816,-324.0241
6750,2.46816,-324.0241
6751,2.46816,-324.0241
6752,1.13124,-322.7202
6753,1.13124,-322.7202
6754,1.0284,-329.89175
6755,1.0284,-329.89175
6756,0.92556,-323.37216
6757,0.92556,-323.37216
6758,0.92556,-323.37216
6759,0.0,-324.0241
6760,0.41136,-324.0241
6761,0.0,-324.0241
6762,0.71988,-324.6761
6763,0.71988,-324.6761
6764,0.20568,-324.0241
6765,0.5142,-327.2839
6766,0.5142,-327.2839
6767,2.36532,-324.6761
6768,2.36532,-324.6761
6769,2.36532,-324.6761
6770,2.36532,-324.6761
6771,2.36532,-324.6761
6772,2.36532,-324.6761
6773,2.36532,-324.6761
6774,2.36532,-324.6761
6775,2.36532,-324.6761
6776,2.36532,-324.6761
6777,2.36532,-324.6761
6778,2.36532,-324.6761
6779,2.36532,-324.6761
6780,2.36532,-324.6761
6781,2.36532,-324.6761
6782,0.20568,-326.63196
6783,0.20568,-326.63196
6784,0.82272,-325.98
6785,0.82272,-325.98
6786,0.82272,-325.98
6787,0.82272,-325.98
6788,0.82272,-325.98
6789,2.0568,-327.2839
6790,2.0568,-327.2839
6791,2.0568,-327.2839
6792,2.0568,-327.2839
6793,2.0568,-327.2839
6794,2.0568,-327.2839
6795,2.0568,-327.2839
6796,3.0852,-323.37216
6797,3.0852,-323.37216
